[2026-04-24T19:09:49] MONITOR START kill-same-fp=12 kill-pass-rate-below=0.25 kill-after-n=30 dry-run=False
[2026-04-24T20:05:39] STATUS completed=0 passes=25 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 3)]
[2026-04-24T20:06:12] STATUS completed=0 passes=25 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:06:44] STATUS completed=0 passes=25 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:07:16] STATUS completed=0 passes=25 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:07:48] STATUS completed=0 passes=26 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:08:21] STATUS completed=0 passes=26 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:08:53] STATUS completed=0 passes=27 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:09:25] STATUS completed=0 passes=27 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:09:58] STATUS completed=0 passes=28 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:10:28] STATUS completed=0 passes=28 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:10:59] STATUS completed=0 passes=28 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:11:29] STATUS completed=0 passes=29 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:12:00] STATUS completed=0 passes=29 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:12:30] STATUS completed=0 passes=30 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:13:01] STATUS completed=0 passes=30 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:13:31] STATUS completed=0 passes=30 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:14:02] STATUS completed=0 passes=31 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:14:32] STATUS completed=0 passes=31 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:15:03] STATUS completed=0 passes=32 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:15:33] STATUS completed=0 passes=32 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
[2026-04-24T20:16:03] STATUS completed=0 passes=32 fails=0 top_buckets=[('DispatchPage: dispatch did not register for <MR> within 30s (status=Ordered, per_transferred=undefined)', 6), ('WarehouseApprovalPage: Approve button for <MR> not visible after reload', 4), ('Material Request for order <ORDER> (polled 30000ms, last=0)', 3)]
