location_id,business_date,bill_number,dupe_count,kept_id,all_ids
2342,2026-04-23,35170,2,51472179,51472179|51474019
2338,2026-04-23,61423,2,51444344,51444344|51444455
2338,2026-04-23,61460,2,51450830,51450830|51453855
2338,2026-04-23,61464,2,51451507,51451507|51453472
2342,2026-04-23,35070,2,51451932,51451932|51454542
2342,2026-04-23,35002,2,51435396,51435396|51437668
2217,2026-04-23,30300,2,51475332,51475332|51483356
2217,2026-04-23,30226,2,51453712,51453712|51455943
2217,2026-04-23,30161,2,51427436,51427436|51429670
2341,2026-04-23,28517,2,51490237,51490237|51490238
2812,2026-04-23,21564,2,51462633,51462633|51462858
2341,2026-04-23,28446,2,51454862,51454862|51461465
2932,2026-04-23,7410,2,51434042,51434042|51493451
2408,2026-04-23,31477,2,51464440,51464440|51464488
2338,2026-04-23,61645,2,51497461,51497461|51497509
2413,2026-04-23,41580,2,51496203,51496203|51496204
2342,2026-04-23,35147,2,51466879,51466879|51469445
2425,2026-04-23,22655,2,51469304,51469304|51469411
2179,2026-04-23,46583,2,51482755,51482755|51495237
2341,2026-04-23,28474,2,51466692,51466692|51466693
2342,2026-04-23,35101,2,51457600,51457600|51460699
2179,2026-04-23,46490,2,51439054,51439054|51439124
2317,2026-04-23,47403,2,51452153,51452153|51460994
2558,2026-04-23,18715,2,51458885,51458885|51458886
2557,2026-04-23,23537,2,51462396,51462396|51478725
2179,2026-04-23,46544,2,51474281,51474281|51474283
2464,2026-04-23,29047,2,51479984,51479984|51479985
2557,2026-04-23,23548,2,51481231,51481231|51481236
2311,2026-04-23,39373,2,51452162,51452162|51464169
2311,2026-04-23,39366,2,51450262,51450262|51452825
2217,2026-04-22,30140,2,51395090,51395090|51395091
2217,2026-04-22,30086,2,51360451,51360451|51361070
2217,2026-04-22,30085,2,51360310,51360310|51372413
2408,2026-04-22,31259,2,51345673,51345673|51345803
2179,2026-04-22,46372,2,51343964,51343964|51355319
2184,2026-04-22,58570,2,51330965,51330965|51330966
2558,2026-04-22,18571,2,51348222,51348222|51348223
2558,2026-04-22,18615,2,51363649,51363649|51371140
2342,2026-04-22,34796,2,51335826,51335826|51337858
2218,2026-04-22,62678,2,51389178,51389178|51389179
2526,2026-04-22,16446,2,51299259,51299259|51299967
2526,2026-04-22,16579,2,51391474,51391474|51391475
2526,2026-04-22,16447,2,51299729,51299729|51299946
2219,2026-04-22,65475,2,51334551,51334551|51338950
2219,2026-04-22,65479,2,51335591,51335591|51339455
2222,2026-04-22,60239,2,51352619,51352619|51352791
2340,2026-04-22,38114,2,51384986,51384986|51386523
2219,2026-04-22,65480,2,51335603,51335603|51339458
2177,2026-04-22,40166,2,51349844,51349844|51359510
2284,2026-04-22,80233,2,51348929,51348929|51351477
2284,2026-04-22,80265,2,51353820,51353820|51360176
2284,2026-04-22,80274,2,51354983,51354983|51357602
2219,2026-04-22,65481,2,51335607,51335607|51339459
2219,2026-04-22,65484,2,51336525,51336525|51339808
2219,2026-04-22,65487,2,51338021,51338021|51344002
2219,2026-04-22,65493,2,51339722,51339722|51344686
2339,2026-04-22,33267,2,51345863,51345863|51348779
2339,2026-04-22,33268,2,51345866,51345866|51348780
2216,2026-04-22,48259,2,51382776,51382776|51385073
2216,2026-04-22,48116,2,51336552,51336552|51342127
2547,2026-04-22,33429,2,51347477,51347477|51347478
2547,2026-04-22,33532,2,51383634,51383634|51383635
2342,2026-04-22,34883,2,51357259,51357259|51380767
2339,2026-04-22,33272,2,51347906,51347906|51352272
2557,2026-04-22,23338,2,51359683,51359683|51381493
2342,2026-04-22,34876,2,51354623,51354623|51357963
2250,2026-04-22,78532,2,51386550,51386550|51389010
2339,2026-04-22,33289,2,51354261,51354261|51369850
2338,2026-04-22,61343,2,51393455,51393455|51393645
2338,2026-04-22,61174,2,51349857,51349857|51349975
2338,2026-04-22,61173,2,51349560,51349560|51354255
2338,2026-04-22,61106,2,51320638,51320638|51328748
2338,2026-04-22,61344,2,51393712,51393712|51393741
2342,2026-04-22,34831,2,51344919,51344919|51347888
2342,2026-04-22,34823,2,51343704,51343704|51347760
2339,2026-04-21,32993,2,51237253,51237253|51239331
2177,2026-04-21,39966,2,51234223,51234223|51234586
2179,2026-04-21,46263,2,51254758,51254758|51254759
2184,2026-04-21,58419,2,51224055,51224055|51224056
2216,2026-04-21,47872,2,51222425,51222425|51222843
2217,2026-04-21,29822,2,51237267,51237267|51239276
2217,2026-04-21,29845,2,51243211,51243211|51245165
2219,2026-04-21,65368,2,51271711,51271711|51271712
2284,2026-04-21,79910,2,51249735,51249735|51249920
2287,2026-04-21,69526,2,51214619,51214619|51220338
2311,2026-04-21,38879,2,51231269,51231269|51231468
2317,2026-04-21,47125,2,51254043,51254043|51259296
2338,2026-04-21,60837,2,51213056,51213056|51213466
2338,2026-04-21,60881,2,51227846,51227846|51238199
2338,2026-04-21,60887,2,51228541,51228541|51233546
2338,2026-04-21,60888,2,51228548,51228548|51232750
2338,2026-04-21,60940,2,51242580,51242580|51244292
2338,2026-04-21,60941,2,51242693,51242693|51250973
2338,2026-04-21,60988,2,51261130,51261130|51261296
2338,2026-04-21,60990,2,51261273,51261273|51261418
2338,2026-04-21,61088,2,51288095,51288095|51288121
2338,2026-04-21,61101,2,51242335,51242335|51292094
2339,2026-04-21,33000,2,51238973,51238973|51239647
2341,2026-04-21,28157,2,51240049,51240049|51253481
2341,2026-04-21,28211,2,51267603,51267603|51267604
2342,2026-04-21,34743,2,51279016,51279016|51280721
2478,2026-04-21,15830,2,51230157,51230157|51230570
2526,2026-04-21,16404,2,51275071,51275071|51284367
2548,2026-04-21,31674,2,51253084,51253084|51253086
2548,2026-04-21,31762,2,51272640,51272640|51289803
2556,2026-04-21,25876,2,51228931,51228931|51238507
2556,2026-04-21,25983,2,51281540,51281540|51281541
2557,2026-04-21,23095,2,51238503,51238503|51256169
2766,2026-04-21,9918,2,51231170,51231170|51231171
2932,2026-04-21,6998,2,51241133,51241133|51241135
2932,2026-04-21,7012,2,51245509,51245509|51245510
2943,2026-04-21,3514,2,51213246,51213246|51215187
2943,2026-04-21,3586,2,51245377,51245377|51245580
2220,2026-04-20,51514,2,51139049,51139049|51142407
2482,2026-04-20,23424,2,51159373,51159373|51159990
2812,2026-04-20,20822,2,51123983,51123983|51129287
2287,2026-04-20,69501,2,51178183,51178183|51178391
2217,2026-04-20,29594,2,51122563,51122563|51123219
2217,2026-04-20,29682,2,51149507,51149507|51151733
2217,2026-04-20,29753,2,51178647,51178647|51179173
2217,2026-04-20,29760,2,51181549,51181549|51181684
2766,2026-04-20,9792,2,51113112,51113112|51113188
2342,2026-04-20,34456,2,51167512,51167512|51167762
2287,2026-04-20,69519,2,51184616,51184616|51184687
2342,2026-04-20,34445,2,51162423,51162423|51164028
2342,2026-04-20,34388,2,51148395,51148395|51149449
2342,2026-04-20,34380,2,51147312,51147312|51149666
2281,2026-04-20,55225,2,51151549,51151549|51151642
2338,2026-04-20,60708,2,51143688,51143688|51156024
2338,2026-04-20,60655,2,51137051,51137051|51139347
2177,2026-04-20,39839,2,51143936,51143936|51144828
2284,2026-04-20,79402,2,51118488,51118488|51125190
2311,2026-04-20,38785,2,51164686,51164686|51166706
2219,2026-04-20,65106,2,51151178,51151178|51158018
2184,2026-04-20,58317,2,51149911,51149911|51149912
2342,2026-04-20,34375,2,51146507,51146507|51148857
2342,2026-04-20,34361,2,51143032,51143032|51146095
2342,2026-04-20,34343,2,51139583,51139583|51142417
2548,2026-04-20,31538,2,51168616,51168616|51198105
2250,2026-04-20,78028,2,51135920,51135920|51148589
2548,2026-04-20,31485,2,51123499,51123499|51189538
2425,2026-04-20,21997,2,51132807,51132807|51146969
2339,2026-04-19,32630,2,51066325,51066325|51079149
2311,2026-04-19,38474,2,51035894,51035894|51041306
2311,2026-04-19,38567,2,51062601,51062601|51067014
2338,2026-04-19,60260,2,51023718,51023718|51028482
2338,2026-04-19,60271,2,51024780,51024780|51027230
2220,2026-04-19,51445,2,51086207,51086207|51087762
2558,2026-04-19,18019,2,51027485,51027485|51027486
2220,2026-04-19,51443,2,51085850,51085850|51086009
2558,2026-04-19,18041,2,51032347,51032347|51032348
2558,2026-04-19,18146,2,51052025,51052025|51052026
2558,2026-04-19,18171,2,51058028,51058028|51058029
2558,2026-04-19,18206,2,51038333,51038333|51080373
2184,2026-04-19,58213,2,51075461,51075461|51075462
2184,2026-04-19,58135,2,51055789,51055789|51055790
2217,2026-04-19,29380,2,51035475,51035475|51039999
2217,2026-04-19,29389,2,51036291,51036291|51042946
2217,2026-04-19,29395,2,51036908,51036908|51043313
2217,2026-04-19,29399,2,51037723,51037723|51041058
2217,2026-04-19,29405,2,51037986,51037986|51043206
2217,2026-04-19,29412,2,51039123,51039123|51044732
2217,2026-04-19,29422,2,51040534,51040534|51043417
2217,2026-04-19,29460,2,51037952,51037952|51048463
2217,2026-04-19,29462,2,51040285,51040285|51049132
2342,2026-04-19,34043,2,51039600,51039600|51055499
2342,2026-04-19,34035,2,51037865,51037865|51044937
2342,2026-04-19,33989,2,51028411,51028411|51034102
2342,2026-04-19,33973,2,51026775,51026775|51029729
2342,2026-04-19,33965,2,51024955,51024955|51033495
2342,2026-04-19,33960,2,51023920,51023920|51027180
2342,2026-04-19,33959,2,51023918,51023918|51027181
2284,2026-04-19,79073,2,51034425,51034425|51038095
2284,2026-04-19,79107,2,51037965,51037965|51041481
2284,2026-04-19,79314,2,51074240,51074240|51077279
2216,2026-04-19,47580,2,51036977,51036977|51044794
2216,2026-04-19,47583,2,51037248,51037248|51043242
2216,2026-04-19,47592,2,51039256,51039256|51044049
2428,2026-04-19,23749,2,51036944,51036944|51041445
2428,2026-04-19,23858,2,51038106,51038106|51043145
2428,2026-04-19,23863,2,51039420,51039420|51042731
2428,2026-04-19,23871,2,51041138,51041138|51042913
2184,2026-04-19,58089,2,51039761,51039761|51039762
2430,2026-04-19,19631,2,51064329,51064329|51064554
2216,2026-04-19,47593,2,51039885,51039885|51043802
2338,2026-04-19,60277,2,51025133,51025133|51035629
2250,2026-04-19,77753,2,51041645,51041645|51043926
2250,2026-04-19,77739,2,51038808,51038808|51039195
2338,2026-04-19,60307,2,51028649,51028649|51031855
2184,2026-04-19,58080,2,51038138,51038138|51038139
2281,2026-04-19,54773,2,51011660,51011660|51011683
2216,2026-04-19,47594,2,51039905,51039905|51043755
2464,2026-04-19,28519,2,51032558,51032558|51033195
2547,2026-04-19,33020,2,51069211,51069211|51069212
2547,2026-04-19,32869,2,51030164,51030164|51065947
2515,2026-04-19,29995,2,51026837,51026837|51037585
2766,2026-04-19,9619,2,51011509,51011509|51018905
2766,2026-04-19,9664,2,51030892,51030892|51072517
2526,2026-04-19,16027,2,51033105,51033105|51033301
2515,2026-04-19,29999,2,51028029,51028029|51036973
2338,2026-04-19,60573,2,51109784,51109784|51109957
2338,2026-04-19,60503,2,51074366,51074366|51078612
2557,2026-04-19,22757,2,51048158,51048158|51085925
2556,2026-04-19,25591,2,51040779,51040779|51040904
2932,2026-04-19,6763,2,51074282,51074282|51074422
2311,2026-04-19,38395,2,51027420,51027420|51027540
2338,2026-04-19,60476,2,51058506,51058506|51067775
2338,2026-04-19,60445,2,51060236,51060236|51063627
2339,2026-04-19,32512,2,51035639,51035639|51037918
2339,2026-04-19,32528,2,51038802,51038802|51041193
2339,2026-04-19,32533,2,51040118,51040118|51045476
2339,2026-04-19,32552,2,51045843,51045843|51048208
2339,2026-04-19,32554,2,51046400,51046400|51048530
2311,2026-04-18,38217,2,50944903,50944903|50949189
2425,2026-04-18,21671,2,50984165,50984165|50984166
2338,2026-04-18,59864,2,50913911,50913911|50914658
2338,2026-04-18,59865,2,50915208,50915208|50916928
2338,2026-04-18,59870,2,50923623,50923623|50926674
2338,2026-04-18,59981,2,50943432,50943432|50948116
2338,2026-04-18,60191,2,50990900,50990900|50990933
2338,2026-04-18,60194,2,50991152,50991152|50991186
2413,2026-04-18,40637,2,50929819,50929819|50979160
2220,2026-04-18,50828,2,50942197,50942197|50945151
2412,2026-04-18,45045,2,50987086,50987086|50987087
2411,2026-04-18,31018,2,50985676,50985676|50985677
2217,2026-04-18,28993,2,50914819,50914819|50922145
2217,2026-04-18,29098,2,50942077,50942077|50993009
2217,2026-04-18,29142,2,50950354,50950354|50956154
2217,2026-04-18,29217,2,50967987,50967987|50969715
2430,2026-04-18,19380,2,50957169,50957169|50965437
2220,2026-04-18,50868,2,50954193,50954193|50959840
2220,2026-04-18,50878,2,50955925,50955925|50959349
2250,2026-04-18,77605,2,50991065,50991065|50991125
2250,2026-04-18,77433,2,50953660,50953660|50953941
2515,2026-04-18,29798,2,50945140,50945140|50946700
2812,2026-04-18,20353,2,50946334,50946334|50946730
2526,2026-04-18,15931,2,50968391,50968391|50993179
2220,2026-04-18,50885,2,50956628,50956628|50959706
2766,2026-04-18,9529,2,50946009,50946009|50946147
2547,2026-04-18,32664,2,50940315,50940315|50940577
2342,2026-04-18,33693,2,50941724,50941724|50946030
2342,2026-04-18,33712,2,50944835,50944835|50945022
2342,2026-04-18,33887,2,50986638,50986638|50988050
2220,2026-04-18,50916,2,50960763,50960763|50961088
2220,2026-04-18,50917,2,50960832,50960832|50962457
2220,2026-04-18,50926,2,50961940,50961940|50962601
2216,2026-04-18,47181,2,50923327,50923327|50929653
2220,2026-04-18,50824,2,50941112,50941112|50943795
2220,2026-04-18,50808,2,50938563,50938563|50943755
2220,2026-04-18,50791,2,50934817,50934817|50937758
2339,2026-04-18,32264,2,50949038,50949038|50949123
2339,2026-04-18,32233,2,50940020,50940020|50942994
2339,2026-04-18,32223,2,50938632,50938632|50941833
2339,2026-04-18,32222,2,50938631,50938631|50941900
2339,2026-04-18,32221,2,50938091,50938091|50940140
2339,2026-04-18,32220,2,50938042,50938042|50938603
2341,2026-04-18,27688,2,50957016,50957016|50957040
2287,2026-04-18,68670,2,50951470,50951470|50957602
2287,2026-04-18,68754,2,50966957,50966957|50967244
2932,2026-04-18,6532,2,50977595,50977595|50977706
2219,2026-04-18,64571,2,50944098,50944098|50951053
2219,2026-04-18,64636,2,50965173,50965173|50965250
2184,2026-04-18,57765,2,50928565,50928565|50928566
2184,2026-04-18,57777,2,50931061,50931061|50931062
2184,2026-04-18,57878,2,50958761,50958761|50958762
2184,2026-04-18,57910,2,50966878,50966878|50966879
2184,2026-04-18,57914,2,50967418,50967418|50967419
2932,2026-04-18,6540,2,50982057,50982057|50982059
2311,2026-04-18,38286,2,50967140,50967140|50967242
2311,2026-04-18,38258,2,50952072,50952072|50955465
2311,2026-04-18,38225,2,50946649,50946649|50949927
2340,2026-04-17,36798,2,50862710,50862710|50863379
2408,2026-04-17,30165,2,50865765,50865765|50868904
2217,2026-04-17,28890,2,50849822,50849822|50850783
2217,2026-04-17,28883,2,50848223,50848223|50851437
2548,2026-04-17,30980,2,50891446,50891446|50895609
2217,2026-04-17,28858,2,50843095,50843095|50853630
2766,2026-04-17,9365,2,50841845,50841845|50841848
2338,2026-04-17,59605,2,50824483,50824483|50826365
2338,2026-04-17,59604,2,50824440,50824440|50831837
2184,2026-04-17,57734,2,50884967,50884967|50884970
2311,2026-04-17,37968,2,50845051,50845051|50849209
2482,2026-04-17,22929,2,50837475,50837475|50844491
2342,2026-04-17,33476,2,50851886,50851886|50855892
2184,2026-04-17,57699,2,50869788,50869788|50869789
2311,2026-04-17,37960,2,50843929,50843929|50847708
2311,2026-04-17,37959,2,50843485,50843485|50847749
2311,2026-04-17,37956,2,50842365,50842365|50847030
2311,2026-04-17,37945,2,50840963,50840963|50844714
2311,2026-04-17,37938,2,50840193,50840193|50843700
2281,2026-04-17,54455,2,50881720,50881720|50884106
2342,2026-04-17,33477,2,50852326,50852326|50856146
2184,2026-04-17,57599,2,50830478,50830478|50830920
2216,2026-04-17,47059,2,50841033,50841033|50842631
2812,2026-04-17,20124,2,50853936,50853936|50854267
2311,2026-04-17,37975,2,50846342,50846342|50851172
2342,2026-04-17,33425,2,50841063,50841063|50843343
2287,2026-04-17,68329,2,50842991,50842991|50846341
2184,2026-04-17,57594,2,50828094,50828094|50828095
2547,2026-04-17,32495,2,50848841,50848841|50849160
2943,2026-04-17,2741,2,50812552,50812552|50825391
2943,2026-04-17,2768,2,50830477,50830477|50848367
2932,2026-04-17,6265,2,50851844,50851844|50851846
2408,2026-04-17,29989,2,50813607,50813607|50816067
2547,2026-04-17,32445,2,50831859,50831859|50854004
2766,2026-04-17,9334,2,50825053,50825053|50825234
2932,2026-04-16,6041,2,50703218,50703218|50709508
2218,2026-04-16,61026,2,50720955,50720955|50721201
2217,2026-04-16,28559,2,50705144,50705144|50706430
2284,2026-04-16,78009,2,50779508,50779508|50779602
2284,2026-04-16,77765,2,50728984,50728984|50737770
2284,2026-04-16,77760,2,50728585,50728585|50731398
2284,2026-04-16,77757,2,50728251,50728251|50731319
2284,2026-04-16,77756,2,50728249,50728249|50731318
2408,2026-04-16,29952,2,50760360,50760360|50763485
2217,2026-04-16,28727,2,50765894,50765894|50766473
2217,2026-04-16,28599,2,50722150,50722150|50723607
2217,2026-04-16,28587,2,50718296,50718296|50720752
2217,2026-04-16,28571,2,50712212,50712212|50713641
2342,2026-04-16,33197,2,50739196,50739196|50742427
2177,2026-04-16,39235,2,50736750,50736750|50737185
2220,2026-04-16,50272,2,50735234,50735234|50735243
2216,2026-04-16,46889,2,50730522,50730522|50745946
2216,2026-04-16,46866,2,50721424,50721424|50725263
2216,2026-04-16,46865,2,50721423,50721423|50725262
2340,2026-04-16,36527,2,50742630,50742630|50742867
2338,2026-04-16,59400,2,50741389,50741389|50746047
2338,2026-04-16,59384,2,50738848,50738848|50744551
2338,2026-04-16,59380,2,50738227,50738227|50744613
2338,2026-04-16,59349,2,50727809,50727809|50732509
2217,2026-04-16,28570,2,50711941,50711941|50712982
2339,2026-04-16,31782,2,50731629,50731629|50737787
2339,2026-04-16,31774,2,50729863,50729863|50736858
2339,2026-04-16,31760,2,50726720,50726720|50739726
2339,2026-04-16,31747,2,50724810,50724810|50739248
2338,2026-04-16,59293,2,50713277,50713277|50715162
2311,2026-04-16,37769,2,50743723,50743723|50748391
2556,2026-04-16,25183,2,50771150,50771150|50771151
2287,2026-04-16,68189,2,50778160,50778160|50784851
2558,2026-04-16,17551,2,50754172,50754172|50754173
2558,2026-04-16,17513,2,50741132,50741132|50741133
2311,2026-04-16,37764,2,50742183,50742183|50750686
2526,2026-04-16,15637,2,50680411,50680411|50785751
2219,2026-04-16,64159,2,50748933,50748933|50755535
2812,2026-04-16,19773,2,50714297,50714297|50714329
2547,2026-04-16,32306,2,50737364,50737364|50753344
2342,2026-04-16,33260,2,50782300,50782300|50782303
2342,2026-04-16,33199,2,50739271,50739271|50742102
2217,2026-04-16,28569,2,50711940,50711940|50712983
2932,2026-04-16,6115,2,50748339,50748339|50748340
2932,2026-04-16,6043,2,50705122,50705122|50708513
2932,2026-04-16,6042,2,50704789,50704789|50708712
2250,2026-04-16,76840,2,50725169,50725169|50732554
2250,2026-04-16,76854,2,50729681,50729681|50743601
2287,2026-04-15,67653,2,50609870,50609870|50614795
2287,2026-04-15,67667,2,50612458,50612458|50614953
2287,2026-04-15,67668,2,50612459,50612459|50614952
2219,2026-04-15,63924,2,50628199,50628199|50638936
2287,2026-04-15,67675,2,50613362,50613362|50623178
2287,2026-04-15,67676,2,50613698,50613698|50622677
2287,2026-04-15,67699,2,50617448,50617448|50622538
2287,2026-04-15,67721,2,50620043,50620043|50623232
2287,2026-04-15,67723,2,50620629,50620629|50631748
2287,2026-04-15,67726,2,50621420,50621420|50635110
2287,2026-04-15,67728,2,50621485,50621485|50637382
2287,2026-04-15,67729,2,50621498,50621498|50624016
2287,2026-04-15,67740,2,50626383,50626383|50629155
2287,2026-04-15,67746,2,50628045,50628045|50630476
2287,2026-04-15,67779,2,50638304,50638304|50641290
2339,2026-04-15,31493,2,50614588,50614588|50619928
2339,2026-04-15,31517,2,50622483,50622483|50625538
2339,2026-04-15,31494,2,50614691,50614691|50619863
2339,2026-04-15,31501,2,50617909,50617909|50620336
2338,2026-04-15,59078,2,50624955,50624955|50631109
2338,2026-04-15,59067,2,50623456,50623456|50626037
2342,2026-04-15,32979,2,50646115,50646115|50648597
2812,2026-04-15,19645,2,50639380,50639380|50639667
2812,2026-04-15,19649,2,50640475,50640475|50640476
2526,2026-04-15,15337,2,50584009,50584009|50584321
2339,2026-04-15,31557,2,50635330,50635330|50638463
2184,2026-04-15,57388,2,50663585,50663585|50663586
2250,2026-04-15,76696,2,50640829,50640829|50649141
2284,2026-04-15,77532,2,50649464,50649464|50649894
2547,2026-04-15,32144,2,50634092,50634092|50634232
2342,2026-04-15,32988,2,50649729,50649729|50651675
2339,2026-04-15,31558,2,50635510,50635510|50638412
2339,2026-04-15,31603,2,50646890,50646890|50658715
2281,2026-04-15,53767,2,50604986,50604986|50605093
2464,2026-04-15,27994,2,50655739,50655739|50655740
2284,2026-04-15,77605,2,50664619,50664619|50678345
2177,2026-04-15,39021,2,50623064,50623064|50623080
2220,2026-04-15,49964,2,50614415,50614415|50617385
2766,2026-04-15,9114,2,50644823,50644823|50644934
2220,2026-04-15,50008,2,50625086,50625086|50628328
2338,2026-04-15,59275,2,50677706,50677706|50677760
2425,2026-04-15,21003,2,50652316,50652316|50652558
2216,2026-04-15,46691,2,50621833,50621833|50624643
2338,2026-04-15,59102,2,50627565,50627565|50629468
2342,2026-04-15,32959,2,50642133,50642133|50644133
2177,2026-04-15,39081,2,50649133,50649133|50649445
2338,2026-04-15,59099,2,50627331,50627331|50639657
2216,2026-04-15,46815,2,50667716,50667716|50675488
2342,2026-04-15,32911,2,50627970,50627970|50635441
2338,2026-04-15,59098,2,50627141,50627141|50637175
2219,2026-04-15,63906,2,50624658,50624658|50635821
2219,2026-04-15,63911,2,50625647,50625647|50636128
2219,2026-04-15,63923,2,50628171,50628171|50641953
2338,2026-04-15,59091,2,50626656,50626656|50627824
2338,2026-04-15,59090,2,50626338,50626338|50639164
2338,2026-04-15,59087,2,50626207,50626207|50631235
2287,2026-04-15,67652,2,50609869,50609869|50614794
2342,2026-04-14,32706,2,50530187,50530187|50532397
2338,2026-04-14,58057,2,50308636,50308636|50309944
2338,2026-04-14,58058,2,50308637,50308637|50309943
2338,2026-04-14,58753,2,50509718,50509718|50509839
2220,2026-04-14,49743,2,50523025,50523025|50525152
2222,2026-04-14,58741,2,50565897,50565897|50568522
2222,2026-04-14,58739,2,50557874,50557874|50566158
2287,2026-04-14,67481,2,50520617,50520617|50521465
2287,2026-04-14,67483,2,50520863,50520863|50529302
2287,2026-04-14,67499,2,50525285,50525285|50529719
2311,2026-04-14,37229,2,50512329,50512329|50513553
2311,2026-04-14,37314,2,50530663,50530663|50530686
2311,2026-04-14,37318,2,50532863,50532863|50533831
2339,2026-04-14,31283,2,50519591,50519591|50520666
2219,2026-04-14,63769,2,50548131,50548131|50555053
2342,2026-04-14,32749,2,50540161,50540161|50541476
2342,2026-04-14,32766,2,50549344,50549344|50549345
2557,2026-04-14,21619,2,50529643,50529643|50529739
2216,2026-04-14,46529,2,50526565,50526565|50531326
2216,2026-04-14,46531,2,50527212,50527212|50528030
2216,2026-04-14,46537,2,50528240,50528240|50534946
2216,2026-04-14,46544,2,50529482,50529482|50537065
2216,2026-04-14,46555,2,50531535,50531535|50533527
2216,2026-04-14,46556,2,50532227,50532227|50540603
2526,2026-04-14,15209,2,50509405,50509405|50509768
2515,2026-04-14,29174,2,50545772,50545772|50545981
2515,2026-04-14,29094,2,50518711,50518711|50526649
2428,2026-04-14,22663,2,50512133,50512133|50515526
2428,2026-04-14,22658,2,50509590,50509590|50513475
2217,2026-04-14,28223,2,50524184,50524184|50529044
2412,2026-04-13,43925,2,50424703,50424703|50440833
2284,2026-04-13,76806,2,50427708,50427708|50428885
2932,2026-04-13,5576,2,50409443,50409443|50409445
2216,2026-04-13,46329,2,50428520,50428520|50430395
2646,2026-04-13,14228,2,50440795,50440795|50445229
2287,2026-04-13,67272,2,50432350,50432350|50436078
2548,2026-04-13,30124,2,50462216,50462216|50468253
2548,2026-04-13,30148,2,50468472,50468472|50469163
2177,2026-04-13,38662,2,50407419,50407419|50407605
2943,2026-04-13,2211,2,50442583,50442583|50444308
2222,2026-04-13,58519,2,50427186,50427186|50427393
2219,2026-04-13,63456,2,50417177,50417177|50428272
2311,2026-04-13,37074,2,50425352,50425352|50426805
2217,2026-04-13,28067,2,50433171,50433171|50435421
2338,2026-04-13,58489,2,50417060,50417060|50419588
2338,2026-04-13,58482,2,50416281,50416281|50418196
2342,2026-04-13,32391,2,50398308,50398308|50470080
2932,2026-04-13,5606,2,50428357,50428357|50428359
2932,2026-04-13,5595,2,50419755,50419755|50419757
2932,2026-04-13,5583,2,50416611,50416611|50416613
2932,2026-04-13,5577,2,50412239,50412239|50412240
2220,2026-04-13,49566,2,50441869,50441869|50442805
2220,2026-04-13,49528,2,50432770,50432770|50438248
2219,2026-04-13,63453,2,50413373,50413373|50421083
2338,2026-04-13,58551,2,50430844,50430844|50434835
2339,2026-04-12,30950,2,50341701,50341701|50375923
2339,2026-04-12,30704,2,50320344,50320344|50320397
2558,2026-04-12,16899,2,50356129,50356129|50356130
2287,2026-04-12,66985,2,50350071,50350071|50357866
2287,2026-04-12,66936,2,50339114,50339114|50340802
2338,2026-04-12,58429,2,50376363,50376363|50377796
2216,2026-04-12,46144,2,50334351,50334351|50343298
2287,2026-04-12,66913,2,50335869,50335869|50335907
2338,2026-04-12,58428,2,50368727,50368727|50377827
2287,2026-04-12,66867,2,50328210,50328210|50338299
2338,2026-04-12,58373,2,50362420,50362420|50377865
2338,2026-04-12,58368,2,50361198,50361198|50377884
2222,2026-04-12,58264,2,50323154,50323154|50324247
2338,2026-04-12,58355,2,50360477,50360477|50377892
2338,2026-04-12,58343,2,50357212,50357212|50360238
2341,2026-04-12,26751,2,50323869,50323869|50323870
2341,2026-04-12,26808,2,50342616,50342616|50342618
2184,2026-04-12,56886,2,50356310,50356310|50357386
2184,2026-04-12,56743,2,50318484,50318484|50376348
2766,2026-04-12,8732,2,50322399,50322399|50322400
2766,2026-04-12,8812,2,50353859,50353859|50353984
2184,2026-04-12,56739,2,50318301,50318301|50376267
2547,2026-04-12,31520,2,50319146,50319146|50320432
2526,2026-04-12,15041,2,50369041,50369041|50369042
2526,2026-04-12,15027,2,50363109,50363109|50363110
2526,2026-04-12,15013,2,50356979,50356979|50379665
2526,2026-04-12,14889,2,50325905,50325905|50325906
2812,2026-04-12,18827,2,50314030,50314030|50314031
2515,2026-04-12,28710,2,50324368,50324368|50367286
2481,2026-04-12,41583,2,50369291,50369291|50369413
2250,2026-04-12,75852,2,50307588,50307588|50307700
2250,2026-04-12,76119,2,50361694,50361694|50371047
2464,2026-04-12,27471,2,50330097,50330097|50330211
2932,2026-04-12,5430,2,50326689,50326689|50326690
2342,2026-04-12,32182,2,50326602,50326602|50329035
2428,2026-04-12,22419,2,50356555,50356555|50357333
2932,2026-04-12,5544,2,50367689,50367689|50367690
2217,2026-04-12,27715,2,50310935,50310935|50311726
2217,2026-04-12,27791,2,50324517,50324517|50325838
2217,2026-04-12,27793,2,50325124,50325124|50326856
2217,2026-04-12,27808,2,50328502,50328502|50328566
2426,2026-04-12,19137,2,50314598,50314598|50315831
2217,2026-04-12,27865,2,50341069,50341069|50343034
2284,2026-04-12,76479,2,50336860,50336860|50341508
2284,2026-04-12,76475,2,50336383,50336383|50340214
2284,2026-04-12,76451,2,50334720,50334720|50339907
2284,2026-04-12,76433,2,50333347,50333347|50335599
2284,2026-04-12,76405,2,50330527,50330527|50334858
2284,2026-04-12,76401,2,50330145,50330145|50332714
2284,2026-04-12,76343,2,50322013,50322013|50326076
2217,2026-04-12,27878,2,50342338,50342338|50344441
