company_name,abbr,store_ownership_type,parent_company,first_provision_done,field_name,current_value,target_doctype,ref_exists,action_recommended
AYALA FAIRVIEW TERRACES - BEBANG FT INC.,AFT,Company Owned,BEBANG ENTERPRISE INC.,1,asset_received_but_not_billed,,Account,,no_action
AYALA FAIRVIEW TERRACES - BEBANG FT INC.,AFT,Company Owned,BEBANG ENTERPRISE INC.,1,stock_adjustment_account,,Account,,no_action
AYALA FAIRVIEW TERRACES - BEBANG FT INC.,AFT,Company Owned,BEBANG ENTERPRISE INC.,1,stock_received_but_not_billed,,Account,,no_action
AYALA FAIRVIEW TERRACES - BEBANG FT INC.,AFT,Company Owned,BEBANG ENTERPRISE INC.,1,expenses_included_in_valuation,,Account,,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,default_inventory_account,,Account,,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,default_payable_account,Creditors - AMM,Account,True,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,default_receivable_account,Debtors - AMM,Account,True,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,default_payroll_payable_account,,Account,,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,default_employee_advance_account,,Account,,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,default_expense_account,Cost of Goods Sold - AMM,Account,True,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,default_income_account,Sales - AMM,Account,True,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,round_off_account,Round Off - AMM,Account,True,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,round_off_cost_center,,Cost Center,,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,default_cash_account,Cash - AMM,Account,True,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,exchange_gain_loss_account,,Account,,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,accumulated_depreciation_account,,Account,,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,depreciation_expense_account,,Account,,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_asset_valuation,,Account,,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,disposal_account,,Account,,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,depreciation_cost_center,,Cost Center,,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,capital_work_in_progress_account,,Account,,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,asset_received_but_not_billed,,Account,,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,stock_adjustment_account,,Account,,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,stock_received_but_not_billed,,Account,,no_action
AYALA MARKET MARKET - BEBANG MARKET MARKET INC.,AMM,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_valuation,,Account,,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,default_inventory_account,,Account,,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,default_payable_account,Creditors - AYSOL,Account,True,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,default_receivable_account,Debtors - AYSOL,Account,True,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,default_payroll_payable_account,,Account,,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,default_employee_advance_account,,Account,,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,default_expense_account,Cost of Goods Sold - AYSOL,Account,True,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,default_income_account,Sales - AYSOL,Account,True,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,round_off_account,Round Off - AYSOL,Account,True,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,round_off_cost_center,,Cost Center,,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,default_cash_account,Cash - AYSOL,Account,True,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,exchange_gain_loss_account,,Account,,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,accumulated_depreciation_account,,Account,,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,depreciation_expense_account,,Account,,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,expenses_included_in_asset_valuation,,Account,,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,disposal_account,,Account,,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,depreciation_cost_center,,Cost Center,,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,capital_work_in_progress_account,,Account,,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,asset_received_but_not_billed,,Account,,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,stock_adjustment_account,,Account,,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,stock_received_but_not_billed,,Account,,no_action
AYALA SOLENAD - HFFM SOLENAD FOOD SERVICES INC.,AYSOL,Managed Franchise,,1,expenses_included_in_valuation,,Account,,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,default_inventory_account,,Account,,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,default_payable_account,Creditors - UPTC,Account,True,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,default_receivable_account,Debtors - UPTC,Account,True,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,default_payroll_payable_account,,Account,,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,default_employee_advance_account,,Account,,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,default_expense_account,Cost of Goods Sold - UPTC,Account,True,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,default_income_account,Sales - UPTC,Account,True,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,round_off_account,Round Off - UPTC,Account,True,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,round_off_cost_center,,Cost Center,,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,default_cash_account,Cash - UPTC,Account,True,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,exchange_gain_loss_account,,Account,,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,accumulated_depreciation_account,,Account,,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,depreciation_expense_account,,Account,,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_asset_valuation,,Account,,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,disposal_account,,Account,,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,depreciation_cost_center,,Cost Center,,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,capital_work_in_progress_account,,Account,,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,asset_received_but_not_billed,,Account,,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,stock_adjustment_account,,Account,,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,stock_received_but_not_billed,,Account,,no_action
AYALA UP TOWN CENTER - BEBANG UP TOWN CENTER INC.,UPTC,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_valuation,,Account,,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,default_inventory_account,Stock In Hand - BMI2,Account,True,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,default_payable_account,Creditors - AYVER,Account,True,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,default_receivable_account,Debtors - AYVER,Account,True,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,default_payroll_payable_account,,Account,,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,default_employee_advance_account,,Account,,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,default_expense_account,Cost of Goods Sold - AYVER,Account,True,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,default_income_account,4000110 - IN-STORE SALES - AYVER,Account,True,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,round_off_account,Round Off - AYVER,Account,True,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,round_off_cost_center,,Cost Center,,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,default_cash_account,Cash - AYVER,Account,True,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,exchange_gain_loss_account,,Account,,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,accumulated_depreciation_account,,Account,,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,depreciation_expense_account,,Account,,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,expenses_included_in_asset_valuation,,Account,,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,disposal_account,,Account,,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,depreciation_cost_center,,Cost Center,,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,capital_work_in_progress_account,,Account,,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,asset_received_but_not_billed,,Account,,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,stock_adjustment_account,,Account,,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,stock_received_but_not_billed,,Account,,no_action
AYALA VERMOSA - BEBANG MEGA INC.,AYVER,Managed Franchise,BEBANG MEGA INC.,1,expenses_included_in_valuation,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,default_inventory_account,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,default_payable_account,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,default_receivable_account,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,default_payroll_payable_account,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,default_employee_advance_account,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,default_expense_account,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,default_income_account,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,round_off_account,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,round_off_cost_center,Main - BFC,Cost Center,True,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,default_cash_account,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,exchange_gain_loss_account,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,accumulated_depreciation_account,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,depreciation_expense_account,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,expenses_included_in_asset_valuation,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,disposal_account,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,depreciation_cost_center,Main - BFC,Cost Center,True,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,capital_work_in_progress_account,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,asset_received_but_not_billed,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,stock_adjustment_account,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,stock_received_but_not_billed,,Account,,no_action
BEBANG FRANCHISE CORP.,BFC,,,0,expenses_included_in_valuation,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,default_inventory_account,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,default_payable_account,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,default_receivable_account,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,default_payroll_payable_account,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,default_employee_advance_account,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,default_expense_account,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,default_income_account,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,round_off_account,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,round_off_cost_center,Main - BFI2,Cost Center,True,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,default_cash_account,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,exchange_gain_loss_account,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,accumulated_depreciation_account,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,depreciation_expense_account,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,expenses_included_in_asset_valuation,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,disposal_account,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,depreciation_cost_center,Main - BFI2,Cost Center,True,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,capital_work_in_progress_account,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,asset_received_but_not_billed,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,stock_adjustment_account,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,stock_received_but_not_billed,,Account,,no_action
BEBANG FT INC.,BFI2,,BEBANG ENTERPRISE INC.,0,expenses_included_in_valuation,,Account,,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,default_inventory_account,,Account,,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,default_payable_account,Creditors - BFH,Account,True,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,default_receivable_account,Debtors - BFH,Account,True,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,default_payroll_payable_account,,Account,,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,default_employee_advance_account,,Account,,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,default_expense_account,Cost of Goods Sold - BFH,Account,True,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,default_income_account,Sales - BFH,Account,True,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,round_off_account,Round Off - BFH,Account,True,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,round_off_cost_center,,Cost Center,,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,default_cash_account,Cash - BFH,Account,True,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,exchange_gain_loss_account,,Account,,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,accumulated_depreciation_account,,Account,,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,depreciation_expense_account,,Account,,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_asset_valuation,,Account,,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,disposal_account,,Account,,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,depreciation_cost_center,,Cost Center,,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,capital_work_in_progress_account,,Account,,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,asset_received_but_not_billed,,Account,,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,stock_adjustment_account,,Account,,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,stock_received_but_not_billed,,Account,,no_action
BF HOMES - BEBANG BF HOMES INC.,BFH,JV,BEBANG ENTERPRISE INC.,1,expenses_included_in_valuation,,Account,,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,default_inventory_account,,Account,,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,default_payable_account,Creditors - CTTM,Account,True,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,default_receivable_account,Debtors - CTTM,Account,True,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,default_payroll_payable_account,,Account,,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,default_employee_advance_account,,Account,,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,default_expense_account,Cost of Goods Sold - CTTM,Account,True,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,default_income_account,Sales - CTTM,Account,True,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,round_off_account,Round Off - CTTM,Account,True,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,round_off_cost_center,,Cost Center,,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,default_cash_account,Cash - CTTM,Account,True,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,exchange_gain_loss_account,,Account,,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,accumulated_depreciation_account,,Account,,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,depreciation_expense_account,,Account,,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,expenses_included_in_asset_valuation,,Account,,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,disposal_account,,Account,,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,depreciation_cost_center,,Cost Center,,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,capital_work_in_progress_account,,Account,,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,asset_received_but_not_billed,,Account,,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,stock_adjustment_account,,Account,,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,stock_received_but_not_billed,,Account,,no_action
CTTM TOMAS MORATO - B CUBED VENTURES CORP.,CTTM,Managed Franchise,,1,expenses_included_in_valuation,,Account,,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,default_inventory_account,,Account,,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,default_payable_account,Creditors - DVCAL,Account,True,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,default_receivable_account,Debtors - DVCAL,Account,True,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,default_payroll_payable_account,,Account,,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,default_employee_advance_account,,Account,,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,default_expense_account,Cost of Goods Sold - DVCAL,Account,True,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,default_income_account,4000110 - IN-STORE SALES - DVCAL,Account,True,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,round_off_account,Round Off - DVCAL,Account,True,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,round_off_cost_center,,Cost Center,,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,default_cash_account,Cash - DVCAL,Account,True,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,exchange_gain_loss_account,,Account,,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,accumulated_depreciation_account,,Account,,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,depreciation_expense_account,,Account,,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,expenses_included_in_asset_valuation,,Account,,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,disposal_account,,Account,,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,depreciation_cost_center,,Cost Center,,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,capital_work_in_progress_account,,Account,,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,asset_received_but_not_billed,,Account,,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,stock_adjustment_account,,Account,,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,stock_received_but_not_billed,,Account,,no_action
D'VERDE CALAMBA - TAJ FOOD CORP.,DVCAL,Managed Franchise,TAJ FOOD CORP.,1,expenses_included_in_valuation,,Account,,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,default_inventory_account,,Account,,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,default_payable_account,Creditors - EGC,Account,True,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,default_receivable_account,Debtors - EGC,Account,True,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,default_payroll_payable_account,,Account,,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,default_employee_advance_account,,Account,,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,default_expense_account,Cost of Goods Sold - EGC,Account,True,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,default_income_account,Sales - EGC,Account,True,no_action
EVER COMMONWEALTH - DLS DESSERT CRAFT INC.,EGC,Full Franchise,,1,round_off_account,Round Off - EGC,Account,True,no_action
